"date","absc532-TKB","absc1064-TKB","absc532-TKO","absc1064-TKO","absc532-TYM","absc1064-TYM"
2015-10-28,1.01289603708024e-05,8.96825446211344e-06,8.69834237106934e-06,5.78514124361636e-06,4.57472751493288e-06,4.56697867912573e-06
2015-10-29,6.4935211144977e-06,7.27694133502922e-06,2.90107524152273e-06,5.97198242296511e-06,7.47268163869317e-06,3.1642962488369e-06
2015-10-30,4.85032134334864e-06,5.20294723478519e-06,3.34124373703982e-06,3.51043662970037e-06,4.57796002714212e-06,6.44117774949835e-06
2015-10-31,5.30986718059792e-06,6.79604680750244e-06,2.08465896117737e-06,3.34642881563653e-06,4.5215897872322e-06,5.87114775152355e-06
2015-11-01,3.75723273773367e-06,3.24032416759915e-06,2.43427433420689e-06,1.83254977924934e-06,5.14755383458742e-06,7.76160691179476e-06
2015-11-02,4.23588611777829e-06,2.99774519957111e-06,3.8004646234431e-06,2.66209293979631e-06,6.76113224468391e-06,4.43775692733445e-06
2015-11-03,2.21704680781255e-06,3.3828749547564e-06,3.19570293138318e-06,2.76507668322571e-06,4.50121364066903e-06,8.11468883226782e-06
2015-11-04,3.4275316303878e-06,2.82520434811412e-06,1.62499252407816e-06,1.40415547676983e-06,6.92420181092552e-06,7.38205712593025e-06
2015-11-05,5.03336064232355e-06,5.42721076364719e-06,1.94770424172246e-06,1.41661824659305e-06,5.61510926846415e-06,6.58660913696615e-06
2015-11-06,2.85778602376149e-06,2.05602504723619e-06,1.55094457804492e-06,1.33498496116587e-06,2.30436799218096e-06,4.68230277789378e-06
2015-11-07,4.93265892176048e-06,1.63664233474911e-06,4.57072816383281e-06,2.72657397842882e-06,3.22475679097682e-06,3.58899086063219e-06
2015-11-08,2.9389017509073e-06,4.17922370078022e-06,2.41174231372365e-06,4.68197595062892e-06,3.07522184539358e-06,5.26897489177749e-06
2015-11-09,2.26406325449426e-06,1.94260635169497e-06,1.4303848365576e-06,2.68223703329006e-06,6.14018000322105e-06,6.41895668613275e-06
2015-11-10,2.47785627807338e-06,1.73882586050097e-06,2.26715519284657e-06,1.50675080785461e-06,6.21621258343505e-06,2.54310501270064e-06
2015-11-11,1.56436844943487e-06,4.6209355295626e-07,2.41014514721105e-06,7.04253905600637e-07,1.85151846577867e-06,6.07973399833227e-07
2015-11-12,3.33115412773035e-07,3.93303160695517e-06,7.89752542912603e-07,2.86154686298908e-06,2.89469278291142e-06,6.69789532508911e-06
2015-11-13,2.52878735518147e-06,5.13108567464745e-06,1.29838095154818e-06,4.02294414507834e-06,5.57282891410305e-06,5.89557195104121e-06
2015-11-14,3.78605731171814e-06,1.88117231092707e-06,3.27737539397336e-06,2.66600986457547e-06,1.66773575422205e-06,3.18986856702461e-06
2015-11-15,2.23750693686003e-06,4.45212696055995e-07,4.15696012115858e-06,1.25496585436374e-06,2.22740778183027e-06,1.70241480160351e-06
2015-11-16,8.80547603379212e-06,9.32855429102632e-06,3.85781721725611e-06,4.072167470469e-06,5.27690298515002e-06,1.54228774052886e-06
2015-11-17,3.42646648425035e-06,7.7644763004578e-06,9.25995205262199e-07,5.67107040252139e-06,1.36777282808937e-06,2.16593657744272e-06
2015-11-18,4.63774564983144e-06,1.53326562145462e-06,5.68707803384279e-06,2.4075027019828e-06,9.41695552122824e-07,9.08426412717928e-07
2015-11-19,2.90789198403181e-07,3.96176060892376e-07,2.22448203957054e-07,3.06906468264407e-07,1.02683505975863e-06,1.51726065543301e-06
2015-11-20,5.51111600349293e-07,2.82866953680623e-06,3.9029447985814e-07,3.09171288217359e-06,1.72859126168618e-06,1.98696659098474e-06
2015-11-21,4.21828339540932e-06,1.43534555056791e-06,4.31631545514303e-06,1.85257409148886e-06,3.94499526176618e-06,5.6533811104403e-06
2015-11-22,1.24597170616009e-06,2.11196369410126e-06,2.70984982906323e-06,2.91788519662482e-06,4.73809117081071e-06,7.70241944065226e-07
2015-11-23,4.62658113110373e-06,3.39028724859365e-06,2.88213919465977e-06,2.09408195363671e-06,5.7836780221323e-07,7.13813860030225e-07
2015-11-24,4.03746666479321e-06,7.34621490205503e-07,5.01063389744617e-06,7.77222368995131e-07,1.79886795232964e-06,1.9646164373506e-06
2015-11-25,1.21396826064617e-06,2.00332388801988e-06,1.69733774058718e-06,2.40276452019793e-06,2.22885980170438e-06,3.69380421850698e-06
2015-11-26,1.78301975706751e-06,3.7438575473092e-06,3.30828718290901e-06,3.62606366110479e-06,1.3674430275303e-06,4.79792842953019e-06
2015-11-27,2.99652723408133e-06,8.14882888157856e-07,4.077926611394e-06,5.77414919501762e-07,1.69874306793271e-06,6.24769085151616e-06
2015-11-28,3.42519658016901e-07,1.52173768250178e-06,2.11469619112085e-07,2.1126006974363e-06,1.33506414301974e-06,1.25265080307772e-05
2015-11-29,2.63435939276098e-06,3.57210771799776e-06,1.7108122281239e-06,4.36469443285671e-06,5.31100240808927e-06,4.84442222770756e-06
2015-11-30,4.22662201245076e-06,2.43342839243986e-06,5.00290358308936e-06,1.89107981288059e-06,5.49465317689891e-06,5.97562731014126e-06
2015-12-01,3.67293068653461e-06,4.58483326094856e-06,3.09850318133874e-06,3.23739930745489e-06,3.79584942784462e-06,4.41758585603594e-06
2015-12-02,4.32820210682961e-06,1.0480903293975e-06,3.23852701428284e-06,2.01331812006625e-07,5.524178595331e-06,1.14201145339869e-06
2015-12-03,7.07751828982567e-07,5.11754141200031e-07,4.16451663134283e-07,6.32824472322363e-07,3.79928228515808e-07,1.95001743197293e-06
2015-12-04,4.68421356297482e-06,6.35315533459472e-06,2.72902648154408e-06,4.47068073187791e-06,3.95654528132399e-06,8.19633529999066e-06
2015-12-05,1.71065963138919e-06,3.76166853338784e-06,1.84278914593277e-06,3.41691902219164e-06,6.4582319939936e-06,6.16599869600955e-06
2015-12-06,8.8461276106274e-06,6.18210508755939e-06,5.11045525468571e-06,5.68613560440171e-06,7.86014401494935e-06,4.4514198383696e-06
2015-12-07,9.46386098443326e-06,1.1582701463801e-05,6.03506415674282e-06,5.92862334123789e-06,1.07730482794769e-06,4.87503077613815e-06
2015-12-08,3.19380788131714e-06,2.28445956815461e-06,1.25148487445122e-06,1.01341303635983e-06,7.38315083311616e-06,6.06812439137323e-06
2015-12-09,5.43542295823036e-06,3.7259906761281e-06,4.12701892395583e-06,2.93104430867051e-06,4.4015238909317e-06,6.4277187768316e-06
2015-12-10,4.37389926240511e-06,5.83926600823558e-06,3.07753145267664e-06,4.9707390441197e-06,7.3708526395901e-06,6.64173844261988e-06
2015-12-11,3.37973155053769e-06,4.57391010585764e-06,2.93417737334147e-06,3.42663602307082e-06,4.82234650673022e-06,4.34614203013972e-06
2015-12-12,3.7410913641483e-06,2.78631738134495e-06,3.77543871641336e-06,1.84421129283439e-06,4.00043924420545e-06,3.50017438843559e-06
2015-12-13,4.23001343753028e-06,3.92505561609434e-06,2.46142320949472e-06,2.74824738038409e-06,6.83815767713551e-06,7.43481477220138e-06
2015-12-14,3.04263880751076e-06,1.57316692314977e-07,2.28717402453964e-06,1.39640925271169e-07,5.5644718347402e-06,5.74258484530317e-06
2015-12-15,5.92548839039093e-07,3.86524484691025e-06,2.20081129461178e-07,4.29314624401733e-06,6.99184791248497e-06,3.79073876291661e-06
2015-12-16,1.83476398049027e-06,4.06885542253671e-06,1.07463502693863e-06,3.19394212586888e-06,6.44532244697576e-06,3.80001459690224e-06
2015-12-17,1.13087147032862e-05,7.48783373257137e-06,4.84594367432965e-06,3.33672758555066e-06,3.63816013460488e-06,3.59905518327884e-06
2015-12-18,5.12541932783263e-07,8.44866324513659e-06,1.69775355421707e-07,2.47792170694647e-06,6.07093146027512e-06,6.2569336897784e-06
2015-12-19,1.35068993848699e-05,4.33494536429117e-06,6.09961950196138e-06,2.53877802250427e-06,6.04356231039591e-06,3.09506348618015e-06
2015-12-20,3.14793662920887e-06,8.86707021135928e-07,1.78451197038681e-06,3.85077103080288e-07,9.36318168920078e-07,1.44802684732167e-06
2015-12-21,9.94032262404333e-06,3.78714658575002e-06,6.93824863133909e-06,6.88322957636989e-06,6.46451347510222e-06,6.74784126293015e-06
2015-12-22,3.65384416448024e-06,7.10625705202993e-06,4.31490399235212e-06,5.92447708030871e-06,2.35520599664516e-06,4.78466166214458e-06
2015-12-23,6.82194366989208e-06,4.77574223265865e-06,7.12392785705023e-06,2.77442941127377e-06,9.65176270911412e-06,6.43667418810025e-06
2015-12-24,4.67775683599353e-06,6.19082477915401e-06,3.23249168174205e-06,5.51361442815558e-06,6.90919894574871e-06,5.02606428651295e-06
2015-12-25,1.01790138944666e-06,2.86034116066131e-07,1.6183321884568e-06,1.53727126391432e-07,7.13804330867152e-06,4.2872449232203e-06
2015-12-26,3.21589950438303e-06,2.2318442568599e-06,5.89424557415285e-06,2.58073002639615e-06,8.39892968590485e-06,7.24584593379461e-06
2015-12-27,1.60584212056049e-06,3.92546778451654e-06,3.60680950046154e-06,4.36154415925862e-06,4.28656860068482e-06,1.45419686368375e-05
2015-12-28,4.75287414505517e-06,2.45141916776721e-06,4.59369155344074e-06,5.67151830860261e-06,5.79415999317996e-06,6.19302489514507e-06
2015-12-29,3.4605914949514e-07,2.35894951774556e-06,4.54669019912449e-07,4.02946071132644e-06,5.80670656399876e-06,8.03402456519693e-06
2015-12-30,2.22876134643807e-07,9.64907459645605e-07,5.54832283394825e-07,2.50727951337097e-06,8.8306196712054e-06,6.17563516711693e-06
2015-12-31,1.66708296508538e-06,1.36224108956856e-06,2.73201943116967e-06,2.03248750011088e-06,5.6115172211669e-06,9.97110739690996e-06
2016-01-01,1.96123986330066e-06,1.32928223509401e-06,2.03781635182231e-06,1.49586355573376e-06,4.09852347933091e-06,4.04108779195884e-06
2016-01-02,1.30293398483296e-06,1.44169433664652e-06,1.36174968926758e-06,1.41601773988053e-06,2.86421860579285e-06,3.28032540477468e-06
2016-01-03,4.47983815040055e-06,4.28469939889467e-06,4.13298426636993e-06,4.19100491723287e-06,4.56813067826503e-06,3.6509093172019e-06
2016-01-04,4.31502468942454e-06,1.88674355046152e-06,4.16712726674497e-06,1.41742277798989e-06,2.30501456367631e-06,1.29549638079752e-06
2016-01-05,2.30348614648843e-06,1.23580379877474e-06,2.10789973458743e-06,1.3951651063246e-06,5.79299822764991e-06,3.28868973014908e-06
2016-01-06,4.46073644039126e-06,3.25799181471798e-06,4.38935751563345e-06,2.92976720691719e-06,1.22986178754352e-06,4.66872916127405e-06
2016-01-07,1.40549447667831e-06,1.42865817668891e-06,1.35569579554952e-06,1.38139573136243e-06,4.90399271869687e-06,3.24337195772539e-06
2016-01-08,3.26674675686102e-06,2.43276313360697e-06,3.85164642971792e-06,2.9557829997769e-06,9.4785660863703e-06,4.90478229406568e-06
2016-01-09,2.71359340831661e-06,3.12989823625867e-06,2.98441592491362e-06,2.13024915063356e-06,8.93903400244615e-06,4.11373514659797e-06
2016-01-10,1.54593458078365e-06,1.32954537786498e-06,1.45588623966586e-06,1.45909366489031e-06,3.65474901071155e-07,5.95583388728132e-06
2016-01-11,4.10725249234948e-06,2.44289488594742e-06,5.05687031078981e-06,3.71507632298075e-06,2.5828562194073e-05,1.37018457432267e-05
2016-01-12,3.02245655416221e-06,1.47321763672688e-06,4.19577543343158e-06,1.30989347013447e-06,7.6264031251914e-06,4.775560204744e-07
2016-01-13,1.09204702649875e-06,1.26058813403848e-06,1.21140997393722e-06,1.46768314549544e-06,1.26772993196997e-05,1.0886559012478e-05
2016-01-14,1.25905637659997e-06,2.69987996184543e-06,1.32045467922555e-06,2.51638656996886e-06,9.34622685938054e-06,8.59585421530799e-06
2016-01-15,7.15818411107321e-07,NA,9.50542118528779e-07,NA,1.64414375973517e-06,NA
2016-01-16,NA,5.56962287176926e-06,NA,6.09962134968352e-06,NA,3.09029164035634e-06
2016-01-17,1.97318897064857e-06,1.80699486686572e-06,3.56171072815134e-06,3.67047968836001e-06,7.42935941089803e-06,7.87132622757742e-06
2016-01-18,1.31480263811592e-06,2.25255618510225e-06,2.25508491074919e-06,2.77613530109362e-06,4.15930131357599e-06,5.23951226800129e-06
2016-01-19,4.77826209895897e-06,2.98606833541659e-06,4.11325920297624e-06,3.0803423108824e-06,3.32244858640813e-06,2.31687700184841e-06
2016-01-20,1.65125598007507e-06,1.41532537406339e-06,1.95125276811715e-06,1.92822887820712e-06,4.49361522211061e-06,2.93366893292848e-06
2016-01-21,1.24399287320723e-06,1.16833858949316e-06,1.24925623164723e-06,1.35208265503629e-06,5.53685122727691e-06,1.33776272100556e-06
2016-01-22,3.8184408976236e-06,3.31169746650978e-06,4.16870030615944e-06,3.92470748702005e-06,8.83363608021031e-06,5.59983895020491e-06
2016-01-23,5.63243487936053e-06,3.40807221338498e-06,4.28659436067521e-06,5.23144050128508e-06,2.13856157374125e-06,1.40734185003403e-05
2016-01-24,1.81391334795549e-06,2.07139653619528e-06,1.40329734580332e-06,3.07976731843417e-06,2.54352893932012e-06,7.61229580168649e-06
2016-01-25,2.28488166320087e-06,3.22393587330556e-06,2.32644417458168e-06,2.96894140485478e-06,2.3740100717225e-06,6.06014453692531e-06
2016-01-26,3.26996814523538e-06,4.16999548246837e-06,3.96537673038759e-06,5.65356498703274e-06,3.73406808689389e-06,6.2247434430146e-06
2016-01-27,4.33199287667677e-06,3.65023458945871e-06,5.95915632777592e-06,3.74492268737457e-06,2.71022648250003e-05,6.32963120188931e-06
2016-01-28,7.15992596124624e-06,5.2192028134335e-06,5.67183585778722e-06,9.60938610672605e-06,1.03767773463461e-05,5.27864206270463e-06
2016-01-29,1.53293452282958e-06,1.73649314339121e-06,1.87175730420083e-06,1.47948478817003e-06,2.79363858576405e-06,2.68234105422828e-06
2016-01-30,3.1805171665194e-06,3.62693441981816e-06,3.0571261048411e-06,4.77588497150987e-06,2.75373558357838e-06,1.88611220963756e-06
2016-01-31,2.33538005950542e-06,1.29016344188984e-06,1.88781383898104e-06,1.70337176891112e-06,4.04625912816119e-06,2.78160354969117e-06
2016-02-01,1.35484253707915e-06,2.46151439856447e-06,1.28747697026713e-06,2.55397483414041e-06,1.95657805484901e-06,2.26217732388028e-06
2016-02-02,3.19151507711934e-06,2.99831675418079e-06,3.05489166257829e-06,2.45472239649993e-06,1.85282432663273e-06,4.25593097187181e-06
2016-02-03,3.18788665596767e-06,3.76348290408559e-06,1.94653514425556e-06,2.61786839850469e-06,2.09339982222642e-06,2.46547719049895e-06
2016-02-04,4.1208954227729e-06,6.0479896058912e-06,3.30938090344796e-06,5.13796489497283e-06,4.19166069024007e-06,9.36999425317625e-06
2016-02-05,5.29999936149235e-06,4.81620915920825e-06,5.44238690121076e-06,4.90878350298085e-06,7.08576024223555e-06,3.3700481004761e-06
2016-02-06,3.92722922910909e-06,1.93353211306792e-06,4.78621901996556e-06,1.91117244567921e-06,1.76513341782612e-05,2.97888222525215e-06
2016-02-07,2.13307278784929e-06,3.7865867809888e-06,2.71455196143018e-06,6.5222642204842e-06,2.9657661177077e-06,3.10949863164385e-06
2016-02-08,1.43493312223497e-06,4.14028781384297e-06,1.42488762630148e-06,6.14122437199055e-06,4.48945055731347e-06,1.37708178606697e-05
2016-02-09,3.17659004686013e-06,3.79684249817292e-06,4.50171265099117e-06,5.08776844416149e-06,3.08156401753394e-06,4.29535025243908e-06
2016-02-10,3.08297850131664e-06,1.84053783951544e-06,4.20334594019229e-06,1.72880374303307e-06,2.17409998109806e-06,3.18289021795213e-06
2016-02-11,3.68986087116997e-06,2.39425523730848e-06,3.83719198260061e-06,2.58612888194757e-06,4.63906982400156e-06,5.87573170233937e-06
2016-02-12,6.00979487174929e-06,2.52686116087592e-06,7.23536852481791e-06,4.02890098267234e-06,8.94559130212093e-06,2.5575739231556e-06
2016-02-13,4.45068744570834e-06,4.80877772177444e-06,4.6329575923301e-06,4.47445478227871e-06,7.22296376630978e-06,1.91863225104766e-06
2016-02-14,2.48226365307891e-06,1.61519603929754e-06,3.53985235237551e-06,1.60239955978878e-06,3.56454371867236e-06,2.28086792600116e-06
2016-02-15,1.7749665759115e-06,4.05812946785777e-06,1.92398398181802e-06,4.09142291192151e-06,1.61298102729217e-06,1.87310905336556e-06
2016-02-16,3.2562250947303e-06,3.59874869032439e-06,3.53015536874074e-06,4.91541439703493e-06,2.71204543660636e-06,4.22542430488613e-06
2016-02-17,3.72790074758009e-06,4.22926081687052e-06,2.62399028681833e-06,3.80169923646626e-06,2.77731744965663e-06,2.02950725652658e-06
2016-02-18,2.36631645353044e-06,1.66674304547037e-06,2.91097791398958e-06,2.25005363354243e-06,5.43687302024698e-06,3.83195669235616e-06
2016-02-19,3.78851569048416e-06,1.74211754308291e-06,4.08796948058408e-06,1.67661011953695e-06,2.11264806932711e-06,1.95822623119571e-06
2016-02-20,3.06051545011238e-06,1.47489718250549e-06,2.80968535669319e-06,3.30551570906514e-06,2.59110706484722e-06,4.33122412483609e-06
2016-02-21,1.95680878401929e-06,2.40415580164419e-06,2.75713322207807e-06,2.7796575131712e-06,4.663901552292e-06,3.33292734348903e-06
2016-02-22,3.20863758939148e-06,2.17160587468619e-06,3.21876826679165e-06,2.59740095410807e-06,3.14328959333354e-06,2.00431445327272e-06
2016-02-23,4.28937776986401e-06,2.58428727550783e-06,3.5564810988115e-06,1.58226019533721e-06,7.64003310413377e-06,2.81307597995825e-06
2016-02-24,4.05423436066952e-06,8.17052087480307e-07,3.9278192686848e-06,2.03760261917507e-06,4.44775416686706e-06,1.54419113653713e-06
2016-02-25,1.96555151147718e-06,1.37913962270325e-06,5.10029466268832e-06,3.02786594914678e-06,1.39887296550899e-05,2.69096769498497e-06
2016-02-26,2.14960154245464e-06,1.68615712548861e-06,4.33176883822714e-06,3.60288256357321e-06,2.3924111046369e-06,3.38896336829207e-06
2016-02-27,2.02300181494481e-06,9.8460095933403e-07,3.85082215977683e-06,1.53724156008509e-06,1.61615484200653e-06,1.49398681454603e-06
2016-02-28,1.26931388172329e-06,1.26757039019119e-06,2.06402013361823e-06,2.48085655906407e-06,2.68197917690306e-06,2.16973643686908e-06
2016-02-29,1.17023214159933e-06,1.31776762664164e-06,2.04554771395583e-06,1.84868154750207e-06,2.58312131774923e-06,2.96061719071349e-06
2016-03-01,9.33958304545175e-07,1.82786748704911e-06,1.88222287366658e-06,1.62595244448486e-06,4.06488667737844e-06,2.41856085247311e-06
2016-03-02,2.39883191413208e-06,2.3229783166162e-06,2.5964349711524e-06,2.29009075506256e-06,1.65589330649694e-06,3.86062463283676e-06
2016-03-03,1.59064657385595e-06,1.19343362508327e-06,1.37934088504681e-06,1.61953984344327e-06,3.37927518115797e-06,1.88343283645987e-06
2016-03-04,3.81052812166106e-06,1.57704044165214e-06,4.12088753153596e-06,1.44926111410644e-06,6.39535812260103e-06,2.6310009784429e-06
2016-03-05,1.31812281219144e-06,2.04504736450706e-06,1.74769852736031e-06,1.97868065710973e-06,1.65076202268753e-06,6.6413596223971e-06
2016-03-06,2.62802520574752e-06,3.05636084750037e-06,1.99596733637175e-06,3.2500092550979e-06,4.56874736424885e-06,4.5202894260609e-06
2016-03-07,1.51904627211917e-06,1.59546753013198e-06,1.77494680845119e-06,2.05813930564663e-06,1.75000835612015e-06,3.01883554317004e-06
2016-03-08,1.65336221688231e-06,1.55154886765717e-06,2.37600487174488e-06,2.84175641939261e-06,2.61967473051586e-06,2.05129193669329e-06
2016-03-09,1.87741969450477e-06,1.16828627120086e-06,3.47766912964695e-06,1.51436497351596e-06,3.11989998004052e-06,2.09207028197877e-06
2016-03-10,9.16572812884516e-07,9.01088912578677e-07,1.62330763640089e-06,1.83511865172252e-06,1.63863494225669e-06,1.70802490968314e-06
2016-03-11,1.19448646867342e-06,1.83862513334704e-06,5.0763607121952e-06,3.18524653037862e-06,1.6797437848097e-06,1.67212694503436e-06
2016-03-12,9.11725849083628e-07,8.33728446656282e-07,1.80299337078654e-06,1.77305896498254e-06,1.53296283341765e-06,1.52958733865094e-06
2016-03-13,1.43919711303793e-06,1.50663653079422e-06,3.15605661514773e-06,3.10713246323782e-06,4.27897528832945e-06,4.54679949265885e-06
2016-03-14,1.98580049813275e-06,1.45637546583526e-06,3.50502952637267e-06,2.61475668321811e-06,4.11316049922008e-06,2.11238830090852e-06
2016-03-15,1.60170645607756e-06,1.83755785599837e-06,2.49992219099093e-06,4.66421520269382e-06,2.96555789527983e-06,3.45081978683093e-06
2016-03-16,2.22501527081952e-06,1.36406890016452e-06,2.62382867792983e-06,2.56853001426215e-06,3.09609816807821e-06,2.20069178674525e-06
2016-03-17,6.09857450728894e-06,3.34412795663436e-06,1.8972187841701e-06,1.78634526083766e-06,3.49086102291152e-06,1.5302170876119e-06
2016-03-18,1.9292851681214e-06,4.88438881087812e-06,1.59942788095091e-06,4.85871475842805e-06,1.43179354936482e-06,4.91503711868326e-06
2016-03-19,2.79251232247149e-06,4.07562336595443e-06,3.01242035578682e-06,3.83931174953523e-06,2.40419697948339e-06,3.0495353137337e-06
2016-03-20,4.22958533621816e-06,3.50204877448437e-06,3.01960751990501e-06,2.98654236603555e-06,4.22562371338127e-06,4.76774057276105e-06
2016-03-21,2.35155331485066e-06,1.89056398124805e-06,2.37660515089631e-06,1.91980779265342e-06,3.8583989872141e-06,1.79496669570907e-06
2016-03-22,1.64640820666602e-06,2.33842296005241e-06,1.7605349737058e-06,2.29777030947533e-06,2.44974364451427e-06,3.08769367681224e-06
2016-03-23,2.25804327129502e-06,3.93666656814405e-06,2.9024656541801e-06,4.49794258617855e-06,2.60784099423909e-06,3.13052711193103e-06
2016-03-24,3.42124292030125e-06,3.31009053467118e-06,2.80797730441751e-06,2.75682050220804e-06,6.13247842638067e-06,4.17505934177143e-06
2016-03-25,1.99968486928039e-06,1.79532535220503e-06,2.33151131406247e-06,1.57277706002347e-06,1.57141440874535e-06,1.27674716928635e-06
2016-03-26,3.9847883781209e-06,2.42830219563173e-06,3.11338237330568e-06,2.47826777725704e-06,4.5370607856339e-06,1.86606620193954e-06
2016-03-27,2.21316796368879e-06,1.81085267267741e-06,2.06813683557051e-06,2.03953680453866e-06,2.20060452930058e-06,2.08797739930533e-06
2016-03-28,2.84674713449212e-06,2.93945856984811e-06,2.90409186307395e-06,2.88575188587386e-06,2.60459951036957e-06,4.15419131125004e-06
2016-03-29,3.97266841814835e-06,2.4305508726434e-06,3.84557084991314e-06,1.54979383827281e-06,3.57994555499273e-06,1.75549287759732e-06
2016-03-30,2.21773610921336e-06,2.95500902893696e-06,2.15087217990017e-06,3.13899034404551e-06,2.73199222468367e-06,4.16331753992787e-06
2016-03-31,4.19493890611983e-06,2.9826202081484e-06,2.55776364480627e-06,2.68925513365465e-06,3.74205134050816e-06,3.12033140998959e-06
2016-04-01,2.7586407367529e-06,2.20938315811364e-06,2.42761313006181e-06,1.91446406937977e-06,4.79718132510017e-06,4.84981479747051e-06
2016-04-02,2.7290532244733e-06,3.35819920275767e-06,2.9666304549877e-06,3.03912403078217e-06,5.12427790083167e-06,4.04619360877904e-06
2016-04-03,5.40849953186626e-06,2.58880593084117e-06,4.35392508361743e-06,2.23016574068208e-06,4.20464740851269e-06,4.10019639658372e-06
2016-04-04,3.26096932814249e-06,4.2506495353855e-06,3.32363605813232e-06,4.58049377960413e-06,3.64360383207695e-06,6.10995106815978e-06
2016-04-05,2.13375962180073e-06,2.14425397135447e-06,1.8348732922263e-06,2.00030839536871e-06,4.10239488740208e-06,1.9148604174479e-06
2016-04-06,2.95899007536844e-06,2.43171626437627e-06,2.53302163597855e-06,2.22779299767083e-06,1.6169006498736e-06,4.61143014074471e-06
2016-04-07,2.4474842000376e-06,2.86571800551138e-06,2.13388819890705e-06,2.44412748626183e-06,4.98737722651019e-06,3.99652892091389e-06
2016-04-08,2.95987252192368e-06,3.75763303787228e-06,3.55128334545531e-06,3.8318125090357e-06,5.4971167363286e-06,4.78566537688566e-06
2016-04-09,3.66913120597157e-06,3.63680176182296e-06,3.19415560940967e-06,3.00818074846717e-06,3.67344553114823e-06,3.04644412065773e-06
2016-04-10,3.36487855410135e-06,3.46350107238271e-06,3.50845406807644e-06,3.51885671873801e-06,3.608281594198e-06,4.16296656196988e-06
2016-04-11,2.82254642229259e-06,5.05028569347203e-06,1.66954904852625e-06,5.21705946517988e-06,3.73828813670216e-06,3.60559350038513e-06
2016-04-12,2.7399657598056e-06,3.84502873881605e-06,3.89508163692948e-06,4.0499872768117e-06,2.0695812471549e-06,2.60533987243839e-06
2016-04-13,3.38547142673554e-06,3.39331458890502e-06,4.00738136614611e-06,3.21950116965591e-06,3.5459501153746e-06,3.778480219253e-06
2016-04-14,4.64642281022795e-06,2.39877975204275e-06,4.28260962110468e-06,3.10296563459352e-06,2.98705130313229e-06,2.35793880186679e-06
2016-04-15,1.62833826235361e-06,2.06328714386816e-06,1.28074166445353e-06,1.62241912196415e-06,2.59968685042067e-06,1.81354481669307e-06
2016-04-16,4.31959592425324e-06,3.52261473654566e-06,4.43938413457376e-06,4.3578141969961e-06,1.99779356492965e-06,2.43988068786053e-06
2016-04-17,3.30555772144888e-06,3.40138808735982e-06,2.19912567825428e-06,3.24261645304824e-06,2.93532747971632e-06,1.83816602384709e-06
2016-04-18,2.32457046507798e-06,2.02408410465756e-06,1.3918539894116e-06,NA,1.55529381821926e-06,1.51621709031612e-06
2016-04-19,2.23961670526083e-06,2.23573897069746e-06,NA,NA,1.84037610608661e-06,1.85584744026562e-06
2016-04-20,2.39339570180332e-06,2.14359093464003e-06,NA,NA,2.28080477917972e-06,3.60941367365031e-06
2016-04-21,3.20171515722839e-06,4.21369743077579e-06,2.78391917706792e-06,4.08580045569918e-06,2.11222013988439e-06,1.84877944401283e-06
2016-04-22,3.43942476085469e-06,4.05977293524191e-06,3.51557039692566e-06,4.37114692942088e-06,1.73693862126615e-06,1.56632398274191e-06
2016-04-23,3.28239600726012e-06,3.36993979441216e-06,3.84146509720937e-06,3.83925481617223e-06,2.33120322129486e-06,3.00688733368954e-06
2016-04-24,2.75915872595943e-06,2.14585946576403e-06,3.09867208513718e-06,2.43028828401287e-06,3.78803323481949e-06,3.85336585613701e-06
2016-04-25,2.439844308942e-06,2.85299744243712e-06,2.19371302736977e-06,3.85125804978698e-06,4.3078531902516e-06,3.22659258885115e-06
2016-04-26,2.25087303374268e-06,2.74660598134275e-06,1.78247804115783e-06,2.43237318341253e-06,5.04906933196193e-06,2.96915462475961e-06
2016-04-27,1.99204463724381e-06,3.08854419331652e-06,1.79271155531531e-06,4.11521646769615e-06,3.82643235665272e-06,3.66724456815589e-06
2016-04-28,2.93301306195633e-06,2.33255970865152e-06,3.33872327253717e-06,1.71107186591924e-06,3.28374533950445e-06,4.14420278796361e-06
2016-04-29,2.26366607113349e-06,3.31110470297846e-06,2.20865488873809e-06,3.5288646276999e-06,3.56725803260673e-06,4.45718314051031e-06
2016-04-30,2.72720190071067e-06,2.68396386173579e-06,2.19924690331258e-06,2.14238569146455e-06,3.84628954987048e-06,3.96390607926101e-06
2016-05-01,3.47991951835089e-06,1.4639333280288e-06,2.95363862069509e-06,1.8514351169835e-06,3.31356675611168e-06,1.63454533667376e-06
2016-05-02,1.81047871172415e-06,2.9263147196402e-06,2.06591553666217e-06,3.17658709158465e-06,1.97971515786203e-06,1.941171297221e-06
2016-05-03,3.82145735535685e-06,2.18698181396789e-06,2.65964093854097e-06,2.13195591894958e-06,2.02287109494005e-06,2.88595337535077e-06
2016-05-04,3.82138029256579e-06,1.96555832983334e-06,3.84550355023934e-06,2.06309673585605e-06,5.40831347037837e-06,3.76817046149459e-06
2016-05-05,2.56582174092282e-06,3.43978822432335e-06,2.915886603161e-06,2.75432235209711e-06,4.16032449904575e-06,3.8360507697812e-06
2016-05-06,4.29229925679414e-06,2.95178048414019e-06,4.36754955569238e-06,3.7952045821246e-06,4.52234999089048e-06,3.92881835434132e-06
